,business_id,name,stars,review_count,attributes,categories,hours,LocationKey,X1
16590,sG6-k5ac6_j2AHjEDz1_Qg,Head Candy Salon,4.0,4,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Hair Salons, Beauty & Spas","{'Tuesday': '11:0-19:0', 'Wednesday': '10:0-18:0', 'Thursday': '11:0-19:0', 'Friday': '10:0-18:0', 'Saturday': '9:0-15:0'}",16591,16590.0
16602,tgfzXiREilRzPWPbwVaEpg,Lee Hair Salon,4.0,7,{'RestaurantsPriceRange2': '1'},"Beauty & Spas, Hair Salons",,16603,16602.0
16603,8UAl0mQiC9urtue9ViOepg,Lady Amaze Health Plus,5.0,5,"{'BikeParking': 'True', 'AcceptsInsurance': 'True', 'WheelchairAccessible': 'False', 'WiFi': ""u'free'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'ByAppointmentOnly': 'True'}","Waxing, Hair Removal, Massage, Beauty & Spas, Reflexology, Massage Therapy, Health & Medical, Skin Care","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-19:0'}",16604,16603.0
16604,wYZoSBvIbJWvDl-ruZwJ7Q,Harbourfront Centre,4.0,64,{'GoodForKids': 'True'},"Event Planning & Services, Venues & Event Spaces, Arts & Entertainment, Local Flavor, Performing Arts, Cinema","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-21:0'}",16605,16604.0
16606,KPn03qwAeRo0E_42gHcdew,Lakeview Tower Beauty Salon & Nail Spa,3.0,24,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",Beauty & Spas,,16607,16606.0
16607,B09Dx1tUPPlUB9PD7FIP8g,Glam Nails and Spa,4.5,24,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'BikeParking': 'True', 'WiFi': ""u'free'""}","Nail Salons, Beauty & Spas, Eyelash Service, Hair Removal, Waxing","{'Monday': '10:0-19:30', 'Tuesday': '10:0-19:30', 'Wednesday': '10:0-19:30', 'Thursday': '10:0-19:30', 'Friday': '10:0-19:30', 'Saturday': '10:0-18:0', 'Sunday': '10:0-17:0'}",16608,16607.0
16615,FEE0dl5XqLS0RHKijqt-Lw,Blowdry Lounge,3.0,16,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'HairSpecializesIn': ""{'perms': False, 'coloring': False, 'extensions': False, 'curly': True, 'kids': False}"", 'ByAppointmentOnly': 'True', 'WiFi': ""u'free'""}","Beauty & Spas, Hair Salons, Blow Dry/Out Services, Hair Extensions","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-21:0', 'Friday': '8:0-21:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-16:0'}",16616,16615.0
16620,RNDh5Mt54sE1w3Ake4_H1w,Lavender Day Spa,3.0,18,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False', 'BikeParking': 'False', 'AcceptsInsurance': 'False', 'WiFi': ""u'no'""}","Nail Salons, Day Spas, Massage Therapy, Skin Care, Reflexology, Beauty & Spas, Massage, Health & Medical",,16621,16620.0
16622,aD9GF0ARlH-nPPObTKj_Jg,Sum Coco Hair Salon,4.0,3,"{'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'True'}","Hair Removal, Hair Salons, Waxing, Threading Services, Beauty & Spas","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-18:0'}",16623,16622.0
16637,YmJQqNZ9-aDhGANgS95cFg,Star Nails,3.5,16,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Nail Salons, Beauty & Spas","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-17:0'}",16638,16637.0
16639,GfkbJ595ZokPq2yGF3KD4g,Acne Treatment Clinics,2.5,5,,"Acne Treatment, Skin Care, Doctors, Beauty & Spas, Health & Medical",,16640,16639.0
16644,0lxDAsJD5IO0QjvPmQZHNA,M·A·C Toronto Eaton Centre,2.5,6,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'True'}","Beauty & Spas, Shopping, Makeup Artists, Cosmetics & Beauty Supply","{'Monday': '10:0-21:30', 'Tuesday': '10:0-21:30', 'Wednesday': '10:0-21:30', 'Thursday': '10:0-21:30', 'Friday': '10:0-21:30', 'Saturday': '9:30-21:30', 'Sunday': '10:0-19:0'}",16645,16644.0
16647,CS8fW3pUNnULcTm7N_rlxg,Solis,3.0,17,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}","Beauty & Spas, Hair Salons, Hair Stylists","{'Monday': '12:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-15:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '8:0-16:0'}",16648,16647.0
16663,imhibWA4C4M7drQSeZZU9g,TIFF Bell Lightbox,4.0,72,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'WiFi': ""u'free'"", 'DogsAllowed': 'False'}","Arts & Entertainment, Cinema","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-22:0'}",16664,16663.0
16665,CqqrWP6-liXR3v6iqjmvQA,First Choice Haircutters,3.5,8,"{'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False'}","Hair Salons, Beauty & Spas, Hair Stylists","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",16666,16665.0
16667,_SObh0r3fXiUbSirWMI6eQ,Archers Arena,4.5,42,"{'BikeParking': 'False', 'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False'}","Martial Arts, Playgrounds, Fitness & Instruction, Active Life, Recreation Centers, Archery, Sports Clubs, Event Planning & Services, Team Building Activities, Amateur Sports Teams, Party & Event Planning, Venues & Event Spaces, Amusement Parks","{'Monday': '14:0-20:0', 'Tuesday': '14:0-20:0', 'Wednesday': '14:0-20:0', 'Thursday': '14:0-20:0', 'Friday': '14:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-20:0'}",16668,16667.0
16676,d0aJ8ZvfuSDcuDeYB1kCbQ,Trudy,3.0,13,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '4'}","Makeup Artists, Eyebrow Services, Beauty & Spas","{'Monday': '11:0-15:0', 'Tuesday': '11:0-16:0', 'Wednesday': '11:0-16:0', 'Thursday': '11:0-16:0', 'Friday': '11:0-16:0', 'Saturday': '9:0-15:0'}",16677,16676.0
16680,yCCDIDCir_8PoHqV5OyS7w,Think Pink Spa,2.5,25,"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '1'}","Nail Salons, Beauty & Spas","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0'}",16681,16680.0
16686,NoWzagxDuHlGhuHsy-FFSA,Pearl Spa Laser & Medi-Skin Care,5.0,4,,"Skin Care, Beauty & Spas, Laser Hair Removal, Hair Removal, Eyelash Service",,16687,16686.0
16695,2fv8FH6kUoB-1q0d_nzIwQ,Carolyn McAuley Hair Studio,5.0,3,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'True'}","Hair Salons, Beauty & Spas","{'Tuesday': '8:0-19:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-18:0'}",16696,16695.0
16703,lhMtAxnj9layxrjnDy06gw,ORYA Beauty Boutique,3.0,37,"{'GoodForKids': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'False', 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3'}","Hair Removal, Laser Hair Removal, Hair Salons, Day Spas, Beauty & Spas, Eyelash Service","{'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-17:0', 'Saturday': '9:0-16:0'}",16704,16703.0
16707,LAKMP2EskGnHgX5pcy285A,Yanox Laser & Massage Therapy Clinic,3.0,27,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Massage, Massage Therapy, Hair Removal, Acne Treatment, Laser Hair Removal, Day Spas, Health & Medical, Beauty & Spas","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0'}",16708,16707.0
16709,cT83wpL263E76-ykmxRhEg,Clinic Ineed,3.5,22,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False'}","Massage, Beauty & Spas, Day Spas","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0', 'Sunday': '10:0-19:0'}",16710,16709.0
16710,7OPMqZvOpofY1CSMEfIoXw,Hastings Barber Shop,4.0,4,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True'}","Barbers, Beauty & Spas","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-17:0', 'Sunday': '10:0-17:0'}",16711,16710.0
16774,tkq77h-fqlnrJ9kOy1jhvw,Linda's Spa and Nails,2.5,14,"{'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'ByAppointmentOnly': 'False'}","Day Spas, Hair Removal, Massage, Waxing, Nail Salons, Beauty & Spas","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-19:0', 'Sunday': '11:0-18:0'}",16775,16774.0
16776,ZHkZgDYHcXMfs02XRX58xg,Jalouse Hair,3.5,9,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Skin Care, Beauty & Spas, Hair Stylists, Nail Salons, Hair Salons","{'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '10:0-19:0', 'Friday': '9:0-16:0', 'Saturday': '8:0-15:0'}",16777,16776.0
16782,4blobzWthmBJSr-RiEdEHw,MZTV Museum of Television,5.0,4,"{'WiFi': ""u'free'"", 'GoodForKids': 'True'}","Museums, Arts & Entertainment","{'Tuesday': '14:0-17:0', 'Wednesday': '14:0-17:0', 'Thursday': '14:0-17:0', 'Friday': '14:0-17:0'}",16783,16782.0
16793,e1c9Eq12vvKgu8qUfgy9Cg,NEW YOU Med Spa,1.5,15,"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '4', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False', 'BikeParking': 'True', 'AcceptsInsurance': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Skin Care, Laser Hair Removal, Health & Medical, Beauty & Spas, Hair Removal, Medical Spas","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-19:0', 'Saturday': '9:0-18:0'}",16794,16793.0
16795,AawSB_EpIDOWDYhTKhHawQ,Azan's Beauty Salon,4.0,12,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'False'}","Hair Salons, Beauty & Spas",,16796,16795.0
16809,3mZXi7U3qrtFGs5WO60WDg,Samsara Day Spa,3.0,6,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Beauty & Spas, Day Spas","{'Tuesday': '9:30-19:0', 'Wednesday': '9:30-19:0', 'Thursday': '9:30-20:0', 'Friday': '9:30-20:0', 'Saturday': '9:30-18:0'}",16810,16809.0
16817,U6Xg4m-nCFnf0QpFjfAIKQ,Civello Queen St. W Salon & Spa,3.5,171,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '3', 'BikeParking': 'True', 'GoodForKids': 'False'}","Day Spas, Nail Salons, Hair Salons, Skin Care, Massage, Beauty & Spas","{'Monday': '12:0-18:0', 'Tuesday': '10:0-19:0', 'Wednesday': '8:30-21:0', 'Thursday': '8:30-20:0', 'Friday': '8:30-19:30', 'Saturday': '8:30-19:30', 'Sunday': '10:0-19:0'}",16818,16817.0
16828,WetGoA5tYh4Bf7Y1ECUpOA,Still Images,5.0,3,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'DogsAllowed': 'True', 'RestaurantsPriceRange2': '3', 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'False'}","Photography Stores & Services, Arts & Entertainment, Local Services, Shopping, Art Galleries, Framing, Printing Services, Arts & Crafts","{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '10:0-18:0'}",16829,16828.0
16854,oM6NvWEw_NjnJNiypUzC4w,Parlour Salon,3.5,28,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'GoodForKids': 'True'}","Cosmetics & Beauty Supply, Shopping, Barbers, Beauty & Spas, Blow Dry/Out Services, Makeup Artists, Hair Salons","{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '11:0-19:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-16:0'}",16855,16854.0
16855,eRqL_IqOP30Ly3wl_hajtg,Legally Blonde Salon,3.0,3,"{'GoodForKids': 'True', 'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Hair Salons, Beauty & Spas, Day Spas","{'Monday': '9:0-16:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-19:0', 'Friday': '9:0-18:0', 'Saturday': '8:0-17:0'}",16856,16855.0
16873,NUbm2Arf4ta6Q0dnwijtNA,Benny & Cleopatra's,3.5,3,"{'RestaurantsPriceRange2': '1', 'GoodForKids': 'True', 'BikeParking': 'True'}","Beauty & Spas, Hair Salons",,16874,16873.0
16874,8tnMyEz7Jj65HHJ7ObpocQ,Spa Pro,2.5,4,"{'RestaurantsPriceRange2': '1', 'ByAppointmentOnly': 'False'}","Skin Care, Massage, Beauty & Spas","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",16875,16874.0
16875,K3AftWSxfPglH_IwCOLxZg,HQ Wax Bar,4.5,3,{'ByAppointmentOnly': 'True'},"Threading Services, Waxing, Day Spas, Hair Removal, Beauty & Spas","{'Monday': '9:0-19:0', 'Tuesday': '9:0-19:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-18:0', 'Sunday': '11:0-17:0'}",16876,16875.0
16899,n-e8oWwndR3MfhDQYC0CbQ,Salon Fortelli & Spa,4.0,9,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '3'}","Makeup Artists, Hair Salons, Beauty & Spas, Skin Care","{'Monday': '10:0-18:30', 'Tuesday': '9:30-19:30', 'Wednesday': '9:30-19:30', 'Thursday': '9:30-19:30', 'Friday': '9:30-19:30', 'Saturday': '8:30-17:0'}",16900,16899.0
16904,ZlWJAEg8Ilb8h0pcdyfUuA,Tcm At Bloor,4.0,5,"{'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2'}","Beauty & Spas, Day Spas, Massage",,16905,16904.0
16921,D6U-6dZuNnFuVNlFibC1CA,Tundra Music,2.5,19,"{'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True'}","Musical Instruments & Teachers, Arts & Entertainment, Shopping","{'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '12:0-17:0'}",16922,16921.0
16923,DmU7jjOoc93yw1CL66oRuw,Wow Wow Nails,4.0,29,"{'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2'}","Nail Salons, Beauty & Spas, Shopping, Cosmetics & Beauty Supply","{'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-16:0'}",16924,16923.0
16925,Y3MS-8L7nBMOTGGbVf7MHQ,Restore Integrative Health,4.0,4,"{'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'True'}","Beauty & Spas, Medical Centers, Health & Medical, Chiropractors, Naturopathic/Holistic, Massage, Doctors","{'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-15:0'}",16926,16925.0
16934,x_YYQZiLXNlka5lIfBIZ0w,Clinique De Mode,5.0,3,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False', 'WheelchairAccessible': 'True'}","Shopping, Skin Care, Hair Removal, Beauty & Spas, Laser Hair Removal, Cosmetics & Beauty Supply","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-17:0'}",16935,16934.0
16936,wIuy9xAWzZrurzNzpgN9ww,Monsieur Barber Shop,3.5,26,"{'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Beauty & Spas, Barbers","{'Monday': '10:30-20:0', 'Tuesday': '10:30-20:0', 'Wednesday': '10:30-20:0', 'Thursday': '10:30-20:0', 'Friday': '10:30-20:0', 'Saturday': '10:30-19:0', 'Sunday': '12:0-18:0'}",16937,16936.0
16941,hlE6JkL8ajMbcT6--C_V3w,"Jiva Salon, Spa & Nutrition",4.0,6,"{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2'}","Hair Salons, Day Spas, Beauty & Spas, Nutritionists, Medical Spas, Health & Medical, Massage","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '10:0-17:0', 'Sunday': '13:0-17:0'}",16942,16941.0
16943,Ex1s434OH86X7Ue8z6Zblg,Province Apothecary,4.5,6,"{'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'WheelchairAccessible': 'False'}","Shopping, Naturopathic/Holistic, Nutritionists, Doctors, Beauty & Spas, Skin Care, Health & Medical, Cosmetics & Beauty Supply, Eyebrow Services, Eyelash Service","{'Monday': '11:0-19:0', 'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '12:0-18:0', 'Sunday': '12:0-17:0'}",16944,16943.0
16948,gzBFJIu1ZHn8WSWs2bF_cA,Hairender,5.0,4,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '3'}","Day Spas, Beauty & Spas, Hair Removal","{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-18:0'}",16949,16948.0
16951,Upr8SDIluiyWwbvwVoRRGg,L'occitane En Provence,4.5,3,"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}","Shopping, Cosmetics & Beauty Supply, Beauty & Spas",,16952,16951.0
16961,USQVH86LrzJjlwHsoYXExA,Transform Chiropractic,5.0,3,"{'RestaurantsPriceRange2': '2', 'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'True'}","Health & Medical, Beauty & Spas, Massage, Chiropractors","{'Monday': '15:30-18:30', 'Tuesday': '15:30-18:30', 'Wednesday': '15:30-18:30', 'Thursday': '15:30-18:30', 'Saturday': '8:30-9:30'}",16962,16961.0
16979,uqu1jy6Q0fXwl8tax-79oA,Everest Nail Salon,2.5,27,"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Nail Salons, Hair Removal, Skin Care, Beauty & Spas, Waxing","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",16980,16979.0
16981,JzmFjRgHtEfeUVYYZy-diA,Juxtapose Cards & Gifts,4.0,4,"{'DogsAllowed': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'RestaurantsPriceRange2': '2', 'WiFi': ""u'no'"", 'ByAppointmentOnly': 'False'}","Cosmetics & Beauty Supply, Cards & Stationery, Jewelry, Event Planning & Services, Beauty & Spas, Arts & Crafts, Shopping, Fashion, Gift Shops, Flowers & Gifts","{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",16982,16981.0
16989,Z8TuLdk0AOAdlDRSGAa6Kw,George Bell Arena,3.5,3,{'GoodForKids': 'True'},"Arts & Entertainment, Stadiums & Arenas",,16990,16989.0
16999,T4sMlTbNbntrGcoNTL2qyQ,Toronto Roller Derby,3.5,3,{'GoodForKids': 'True'},"Arts & Entertainment, Professional Sports Teams",,17000,16999.0
17008,f6Fq5kjvfQvqA0OwkL3ElA,Egyptian Dance Academy,5.0,4,"{'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True'}","Sporting Goods, Fitness & Instruction, Arts & Entertainment, Active Life, Performing Arts, Shopping, Dance Studios","{'Monday': '12:0-21:0', 'Tuesday': '12:0-21:0', 'Wednesday': '12:0-21:0', 'Thursday': '12:0-21:0', 'Sunday': '10:0-13:0'}",17009,17008.0
17017,OpENRmFWo4BZXiAMCj9PFA,Browmance,3.5,15,"{'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}","Makeup Artists, Beauty & Spas, Waxing, Skin Care, Hair Removal, Eyelash Service","{'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-20:0', 'Saturday': '10:0-18:0'}",17018,17017.0
17023,wPmhRJumxD5sRaqAj4koIg,Jazma Hair Salon,2.0,7,"{'ByAppointmentOnly': 'True', 'RestaurantsPriceRange2': '4', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BikeParking': 'True', 'GoodForKids': 'False'}","Hair Salons, Beauty & Spas",,17024,17023.0
